,HOY,DOY,Month,Day,Hour,Load
2018-05-04 19:00:00,2972,124,5,4,20,500
2018-05-04 20:00:00,2973,124,5,4,21,480
2018-05-04 21:00:00,2974,124,5,4,22,470
2018-05-04 22:00:00,2975,124,5,4,23,460
2018-05-04 23:00:00,2976,124,5,4,24,410
2018-05-05 00:00:00,2977,125,5,5,1,390
2018-05-05 01:00:00,2978,125,5,5,2,380
2018-05-05 02:00:00,2979,125,5,5,3,380
2018-05-05 03:00:00,2980,125,5,5,4,370
2018-05-05 04:00:00,2981,125,5,5,5,370
2018-05-05 05:00:00,2982,125,5,5,6,370
2018-05-05 06:00:00,2983,125,5,5,7,390
2018-05-05 07:00:00,2984,125,5,5,8,430
2018-05-05 08:00:00,2985,125,5,5,9,460
2018-05-05 09:00:00,2986,125,5,5,10,460
2018-05-05 10:00:00,2987,125,5,5,11,450
2018-05-05 11:00:00,2988,125,5,5,12,480
2018-05-05 12:00:00,2989,125,5,5,13,470
2018-05-05 13:00:00,2990,125,5,5,14,480
2018-05-05 14:00:00,2991,125,5,5,15,470
2018-05-05 15:00:00,2992,125,5,5,16,510
2018-05-05 16:00:00,2993,125,5,5,17,490
2018-05-05 17:00:00,2994,125,5,5,18,470
2018-05-05 18:00:00,2995,125,5,5,19,480
2018-05-05 19:00:00,2996,125,5,5,20,500
2018-05-05 20:00:00,2997,125,5,5,21,480
2018-05-05 21:00:00,2998,125,5,5,22,470
2018-05-05 22:00:00,2999,125,5,5,23,460
2018-05-05 23:00:00,3000,125,5,5,24,410
2018-05-06 00:00:00,3001,126,5,6,1,390
2018-05-06 01:00:00,3002,126,5,6,2,380
2018-05-06 02:00:00,3003,126,5,6,3,380
2018-05-06 03:00:00,3004,126,5,6,4,370
2018-05-06 04:00:00,3005,126,5,6,5,370
2018-05-06 05:00:00,3006,126,5,6,6,370
2018-05-06 06:00:00,3007,126,5,6,7,390
2018-05-06 07:00:00,3008,126,5,6,8,430
2018-05-06 08:00:00,3009,126,5,6,9,460
2018-05-06 09:00:00,3010,126,5,6,10,460
2018-05-06 10:00:00,3011,126,5,6,11,450
2018-05-06 11:00:00,3012,126,5,6,12,480
2018-05-06 12:00:00,3013,126,5,6,13,470
2018-05-06 13:00:00,3014,126,5,6,14,480
2018-05-06 14:00:00,3015,126,5,6,15,470
2018-05-06 15:00:00,3016,126,5,6,16,510
2018-05-06 16:00:00,3017,126,5,6,17,490
2018-05-06 17:00:00,3018,126,5,6,18,470
2018-05-06 18:00:00,3019,126,5,6,19,480
2018-05-06 19:00:00,3020,126,5,6,20,500
2018-05-06 20:00:00,3021,126,5,6,21,480
2018-05-06 21:00:00,3022,126,5,6,22,470
2018-05-06 22:00:00,3023,126,5,6,23,460
2018-05-06 23:00:00,3024,126,5,6,24,410
2018-05-07 00:00:00,3025,127,5,7,1,390
2018-05-07 01:00:00,3026,127,5,7,2,380
2018-05-07 02:00:00,3027,127,5,7,3,380
2018-05-07 03:00:00,3028,127,5,7,4,370
2018-05-07 04:00:00,3029,127,5,7,5,370
2018-05-07 05:00:00,3030,127,5,7,6,370
2018-05-07 06:00:00,3031,127,5,7,7,390
2018-05-07 07:00:00,3032,127,5,7,8,430
2018-05-07 08:00:00,3033,127,5,7,9,460
2018-05-07 09:00:00,3034,127,5,7,10,460
2018-05-07 10:00:00,3035,127,5,7,11,450
2018-05-07 11:00:00,3036,127,5,7,12,480
2018-05-07 12:00:00,3037,127,5,7,13,470
2018-05-07 13:00:00,3038,127,5,7,14,480
2018-05-07 14:00:00,3039,127,5,7,15,470
2018-05-07 15:00:00,3040,127,5,7,16,510
2018-05-07 16:00:00,3041,127,5,7,17,490
2018-05-07 17:00:00,3042,127,5,7,18,470
2018-05-07 18:00:00,3043,127,5,7,19,480
2018-05-07 19:00:00,3044,127,5,7,20,500
2018-05-07 20:00:00,3045,127,5,7,21,480
2018-05-07 21:00:00,3046,127,5,7,22,470
2018-05-07 22:00:00,3047,127,5,7,23,460
2018-05-07 23:00:00,3048,127,5,7,24,410
2018-05-08 00:00:00,3049,128,5,8,1,390
2018-05-08 01:00:00,3050,128,5,8,2,380
2018-05-08 02:00:00,3051,128,5,8,3,380
2018-05-08 03:00:00,3052,128,5,8,4,370
2018-05-08 04:00:00,3053,128,5,8,5,370
2018-05-08 05:00:00,3054,128,5,8,6,370
2018-05-08 06:00:00,3055,128,5,8,7,390
2018-05-08 07:00:00,3056,128,5,8,8,430
2018-05-08 08:00:00,3057,128,5,8,9,460
2018-05-08 09:00:00,3058,128,5,8,10,460
2018-05-08 10:00:00,3059,128,5,8,11,450
2018-05-08 11:00:00,3060,128,5,8,12,480
2018-05-08 12:00:00,3061,128,5,8,13,470
2018-05-08 13:00:00,3062,128,5,8,14,480
2018-05-08 14:00:00,3063,128,5,8,15,470
2018-05-08 15:00:00,3064,128,5,8,16,510
2018-05-08 16:00:00,3065,128,5,8,17,490
2018-05-08 17:00:00,3066,128,5,8,18,470
2018-05-08 18:00:00,3067,128,5,8,19,480
2018-05-08 19:00:00,3068,128,5,8,20,500
2018-05-08 20:00:00,3069,128,5,8,21,480
2018-05-08 21:00:00,3070,128,5,8,22,470
2018-05-08 22:00:00,3071,128,5,8,23,460
2018-05-08 23:00:00,3072,128,5,8,24,410
2018-05-09 00:00:00,3073,129,5,9,1,390
2018-05-09 01:00:00,3074,129,5,9,2,380
2018-05-09 02:00:00,3075,129,5,9,3,380
2018-05-09 03:00:00,3076,129,5,9,4,370
2018-05-09 04:00:00,3077,129,5,9,5,370
2018-05-09 05:00:00,3078,129,5,9,6,370
2018-05-09 06:00:00,3079,129,5,9,7,390
2018-05-09 07:00:00,3080,129,5,9,8,430
2018-05-09 08:00:00,3081,129,5,9,9,460
2018-05-09 09:00:00,3082,129,5,9,10,460
2018-05-09 10:00:00,3083,129,5,9,11,450
2018-05-09 11:00:00,3084,129,5,9,12,480
2018-05-09 12:00:00,3085,129,5,9,13,470
2018-05-09 13:00:00,3086,129,5,9,14,480
2018-05-09 14:00:00,3087,129,5,9,15,470
2018-05-09 15:00:00,3088,129,5,9,16,510
2018-05-09 16:00:00,3089,129,5,9,17,490
2018-05-09 17:00:00,3090,129,5,9,18,470
2018-05-09 18:00:00,3091,129,5,9,19,480
2018-05-09 19:00:00,3092,129,5,9,20,500
2018-05-09 20:00:00,3093,129,5,9,21,480
2018-05-09 21:00:00,3094,129,5,9,22,470
2018-05-09 22:00:00,3095,129,5,9,23,460
2018-05-09 23:00:00,3096,129,5,9,24,410
2018-05-10 00:00:00,3097,130,5,10,1,390
2018-05-10 01:00:00,3098,130,5,10,2,380
2018-05-10 02:00:00,3099,130,5,10,3,380
2018-05-10 03:00:00,3100,130,5,10,4,370
2018-05-10 04:00:00,3101,130,5,10,5,370
2018-05-10 05:00:00,3102,130,5,10,6,370
2018-05-10 06:00:00,3103,130,5,10,7,390
2018-05-10 07:00:00,3104,130,5,10,8,430
2018-05-10 08:00:00,3105,130,5,10,9,460
2018-05-10 09:00:00,3106,130,5,10,10,460
2018-05-10 10:00:00,3107,130,5,10,11,450
2018-05-10 11:00:00,3108,130,5,10,12,480
2018-05-10 12:00:00,3109,130,5,10,13,470
2018-05-10 13:00:00,3110,130,5,10,14,480
2018-05-10 14:00:00,3111,130,5,10,15,470
2018-05-10 15:00:00,3112,130,5,10,16,510
2018-05-10 16:00:00,3113,130,5,10,17,490
2018-05-10 17:00:00,3114,130,5,10,18,470
2018-05-10 18:00:00,3115,130,5,10,19,480
2018-05-10 19:00:00,3116,130,5,10,20,500
2018-05-10 20:00:00,3117,130,5,10,21,480
2018-05-10 21:00:00,3118,130,5,10,22,470
2018-05-10 22:00:00,3119,130,5,10,23,460
2018-05-10 23:00:00,3120,130,5,10,24,410
2018-05-11 00:00:00,3121,131,5,11,1,390
2018-05-11 01:00:00,3122,131,5,11,2,380
2018-05-11 02:00:00,3123,131,5,11,3,380
2018-05-11 03:00:00,3124,131,5,11,4,370
2018-05-11 04:00:00,3125,131,5,11,5,370
2018-05-11 05:00:00,3126,131,5,11,6,370
2018-05-11 06:00:00,3127,131,5,11,7,390
2018-05-11 07:00:00,3128,131,5,11,8,430
2018-05-11 08:00:00,3129,131,5,11,9,460
2018-05-11 09:00:00,3130,131,5,11,10,460
2018-05-11 10:00:00,3131,131,5,11,11,450
2018-05-11 11:00:00,3132,131,5,11,12,480
2018-05-11 12:00:00,3133,131,5,11,13,470
2018-05-11 13:00:00,3134,131,5,11,14,480
2018-05-11 14:00:00,3135,131,5,11,15,470
2018-05-11 15:00:00,3136,131,5,11,16,510
2018-05-11 16:00:00,3137,131,5,11,17,490
2018-05-11 17:00:00,3138,131,5,11,18,470
2018-05-11 18:00:00,3139,131,5,11,19,480
2018-05-11 19:00:00,3140,131,5,11,20,500
2018-05-11 20:00:00,3141,131,5,11,21,480
2018-05-11 21:00:00,3142,131,5,11,22,470
2018-05-11 22:00:00,3143,131,5,11,23,460
2018-05-11 23:00:00,3144,131,5,11,24,410
2018-05-12 00:00:00,3145,132,5,12,1,390
2018-05-12 01:00:00,3146,132,5,12,2,380
2018-05-12 02:00:00,3147,132,5,12,3,380
2018-05-12 03:00:00,3148,132,5,12,4,370
2018-05-12 04:00:00,3149,132,5,12,5,370
2018-05-12 05:00:00,3150,132,5,12,6,370
2018-05-12 06:00:00,3151,132,5,12,7,390
2018-05-12 07:00:00,3152,132,5,12,8,430
2018-05-12 08:00:00,3153,132,5,12,9,460
2018-05-12 09:00:00,3154,132,5,12,10,460
2018-05-12 10:00:00,3155,132,5,12,11,450
2018-05-12 11:00:00,3156,132,5,12,12,480
2018-05-12 12:00:00,3157,132,5,12,13,470
2018-05-12 13:00:00,3158,132,5,12,14,480
2018-05-12 14:00:00,3159,132,5,12,15,470
2018-05-12 15:00:00,3160,132,5,12,16,510
2018-05-12 16:00:00,3161,132,5,12,17,490
2018-05-12 17:00:00,3162,132,5,12,18,470
2018-05-12 18:00:00,3163,132,5,12,19,480
2018-05-12 19:00:00,3164,132,5,12,20,500
2018-05-12 20:00:00,3165,132,5,12,21,480
2018-05-12 21:00:00,3166,132,5,12,22,470
2018-05-12 22:00:00,3167,132,5,12,23,460
2018-05-12 23:00:00,3168,132,5,12,24,410
2018-05-13 00:00:00,3169,133,5,13,1,390
2018-05-13 01:00:00,3170,133,5,13,2,380
2018-05-13 02:00:00,3171,133,5,13,3,380
2018-05-13 03:00:00,3172,133,5,13,4,370
2018-05-13 04:00:00,3173,133,5,13,5,370
2018-05-13 05:00:00,3174,133,5,13,6,370
2018-05-13 06:00:00,3175,133,5,13,7,390
2018-05-13 07:00:00,3176,133,5,13,8,430
2018-05-13 08:00:00,3177,133,5,13,9,460
2018-05-13 09:00:00,3178,133,5,13,10,460
2018-05-13 10:00:00,3179,133,5,13,11,450
2018-05-13 11:00:00,3180,133,5,13,12,480
2018-05-13 12:00:00,3181,133,5,13,13,470
2018-05-13 13:00:00,3182,133,5,13,14,480
2018-05-13 14:00:00,3183,133,5,13,15,470
2018-05-13 15:00:00,3184,133,5,13,16,510
2018-05-13 16:00:00,3185,133,5,13,17,490
2018-05-13 17:00:00,3186,133,5,13,18,470
2018-05-13 18:00:00,3187,133,5,13,19,480
2018-05-13 19:00:00,3188,133,5,13,20,500
2018-05-13 20:00:00,3189,133,5,13,21,480
2018-05-13 21:00:00,3190,133,5,13,22,470
2018-05-13 22:00:00,3191,133,5,13,23,460
2018-05-13 23:00:00,3192,133,5,13,24,410
2018-05-14 00:00:00,3193,134,5,14,1,390
2018-05-14 01:00:00,3194,134,5,14,2,380
2018-05-14 02:00:00,3195,134,5,14,3,380
2018-05-14 03:00:00,3196,134,5,14,4,370
2018-05-14 04:00:00,3197,134,5,14,5,370
2018-05-14 05:00:00,3198,134,5,14,6,370
2018-05-14 06:00:00,3199,134,5,14,7,390
2018-05-14 07:00:00,3200,134,5,14,8,430
2018-05-14 08:00:00,3201,134,5,14,9,460
2018-05-14 09:00:00,3202,134,5,14,10,460
2018-05-14 10:00:00,3203,134,5,14,11,450
2018-05-14 11:00:00,3204,134,5,14,12,480
2018-05-14 12:00:00,3205,134,5,14,13,470
2018-05-14 13:00:00,3206,134,5,14,14,480
2018-05-14 14:00:00,3207,134,5,14,15,470
2018-05-14 15:00:00,3208,134,5,14,16,510
2018-05-14 16:00:00,3209,134,5,14,17,490
2018-05-14 17:00:00,3210,134,5,14,18,470
2018-05-14 18:00:00,3211,134,5,14,19,480
2018-05-14 19:00:00,3212,134,5,14,20,500
2018-05-14 20:00:00,3213,134,5,14,21,480
2018-05-14 21:00:00,3214,134,5,14,22,470
2018-05-14 22:00:00,3215,134,5,14,23,460
2018-05-14 23:00:00,3216,134,5,14,24,410
2018-05-15 00:00:00,3217,135,5,15,1,390
2018-05-15 01:00:00,3218,135,5,15,2,380
2018-05-15 02:00:00,3219,135,5,15,3,380
2018-05-15 03:00:00,3220,135,5,15,4,370
2018-05-15 04:00:00,3221,135,5,15,5,370
2018-05-15 05:00:00,3222,135,5,15,6,370
2018-05-15 06:00:00,3223,135,5,15,7,390
2018-05-15 07:00:00,3224,135,5,15,8,430
2018-05-15 08:00:00,3225,135,5,15,9,460
2018-05-15 09:00:00,3226,135,5,15,10,460
2018-05-15 10:00:00,3227,135,5,15,11,450
2018-05-15 11:00:00,3228,135,5,15,12,480
2018-05-15 12:00:00,3229,135,5,15,13,470
2018-05-15 13:00:00,3230,135,5,15,14,480
2018-05-15 14:00:00,3231,135,5,15,15,470
2018-05-15 15:00:00,3232,135,5,15,16,510
2018-05-15 16:00:00,3233,135,5,15,17,490
2018-05-15 17:00:00,3234,135,5,15,18,470
2018-05-15 18:00:00,3235,135,5,15,19,480
2018-05-15 19:00:00,3236,135,5,15,20,500
2018-05-15 20:00:00,3237,135,5,15,21,480
2018-05-15 21:00:00,3238,135,5,15,22,470
2018-05-15 22:00:00,3239,135,5,15,23,460
2018-05-15 23:00:00,3240,135,5,15,24,410
2018-05-16 00:00:00,3241,136,5,16,1,390
2018-05-16 01:00:00,3242,136,5,16,2,380
2018-05-16 02:00:00,3243,136,5,16,3,380
2018-05-16 03:00:00,3244,136,5,16,4,370
2018-05-16 04:00:00,3245,136,5,16,5,370
2018-05-16 05:00:00,3246,136,5,16,6,370
2018-05-16 06:00:00,3247,136,5,16,7,390
2018-05-16 07:00:00,3248,136,5,16,8,430
2018-05-16 08:00:00,3249,136,5,16,9,460
2018-05-16 09:00:00,3250,136,5,16,10,460
2018-05-16 10:00:00,3251,136,5,16,11,450
2018-05-16 11:00:00,3252,136,5,16,12,480
2018-05-16 12:00:00,3253,136,5,16,13,470
2018-05-16 13:00:00,3254,136,5,16,14,480
2018-05-16 14:00:00,3255,136,5,16,15,470
2018-05-16 15:00:00,3256,136,5,16,16,510
2018-05-16 16:00:00,3257,136,5,16,17,490
2018-05-16 17:00:00,3258,136,5,16,18,470
2018-05-16 18:00:00,3259,136,5,16,19,480
2018-05-16 19:00:00,3260,136,5,16,20,500
2018-05-16 20:00:00,3261,136,5,16,21,480
2018-05-16 21:00:00,3262,136,5,16,22,470
2018-05-16 22:00:00,3263,136,5,16,23,460
2018-05-16 23:00:00,3264,136,5,16,24,410
2018-05-17 00:00:00,3265,137,5,17,1,390
2018-05-17 01:00:00,3266,137,5,17,2,380
2018-05-17 02:00:00,3267,137,5,17,3,380
2018-05-17 03:00:00,3268,137,5,17,4,370
2018-05-17 04:00:00,3269,137,5,17,5,370
2018-05-17 05:00:00,3270,137,5,17,6,370
2018-05-17 06:00:00,3271,137,5,17,7,390
2018-05-17 07:00:00,3272,137,5,17,8,430
2018-05-17 08:00:00,3273,137,5,17,9,460
2018-05-17 09:00:00,3274,137,5,17,10,460
2018-05-17 10:00:00,3275,137,5,17,11,450
2018-05-17 11:00:00,3276,137,5,17,12,480
2018-05-17 12:00:00,3277,137,5,17,13,470
2018-05-17 13:00:00,3278,137,5,17,14,480
2018-05-17 14:00:00,3279,137,5,17,15,470
2018-05-17 15:00:00,3280,137,5,17,16,510
2018-05-17 16:00:00,3281,137,5,17,17,490
2018-05-17 17:00:00,3282,137,5,17,18,470
2018-05-17 18:00:00,3283,137,5,17,19,480
2018-05-17 19:00:00,3284,137,5,17,20,500
2018-05-17 20:00:00,3285,137,5,17,21,480
2018-05-17 21:00:00,3286,137,5,17,22,470
2018-05-17 22:00:00,3287,137,5,17,23,460
2018-05-17 23:00:00,3288,137,5,17,24,410
2018-05-18 00:00:00,3289,138,5,18,1,390
2018-05-18 01:00:00,3290,138,5,18,2,380
2018-05-18 02:00:00,3291,138,5,18,3,380
2018-05-18 03:00:00,3292,138,5,18,4,370
2018-05-18 04:00:00,3293,138,5,18,5,370
2018-05-18 05:00:00,3294,138,5,18,6,370
2018-05-18 06:00:00,3295,138,5,18,7,390
2018-05-18 07:00:00,3296,138,5,18,8,430
2018-05-18 08:00:00,3297,138,5,18,9,460
2018-05-18 09:00:00,3298,138,5,18,10,460
2018-05-18 10:00:00,3299,138,5,18,11,450
2018-05-18 11:00:00,3300,138,5,18,12,480
2018-05-18 12:00:00,3301,138,5,18,13,470
2018-05-18 13:00:00,3302,138,5,18,14,480
2018-05-18 14:00:00,3303,138,5,18,15,470
2018-05-18 15:00:00,3304,138,5,18,16,510
2018-05-18 16:00:00,3305,138,5,18,17,490
2018-05-18 17:00:00,3306,138,5,18,18,470
2018-05-18 18:00:00,3307,138,5,18,19,480
2018-05-18 19:00:00,3308,138,5,18,20,500
2018-05-18 20:00:00,3309,138,5,18,21,480
2018-05-18 21:00:00,3310,138,5,18,22,470
2018-05-18 22:00:00,3311,138,5,18,23,460
2018-05-18 23:00:00,3312,138,5,18,24,410
2018-05-19 00:00:00,3313,139,5,19,1,390
2018-05-19 01:00:00,3314,139,5,19,2,380
2018-05-19 02:00:00,3315,139,5,19,3,380
2018-05-19 03:00:00,3316,139,5,19,4,370
2018-05-19 04:00:00,3317,139,5,19,5,370
2018-05-19 05:00:00,3318,139,5,19,6,370
2018-05-19 06:00:00,3319,139,5,19,7,390
2018-05-19 07:00:00,3320,139,5,19,8,430
2018-05-19 08:00:00,3321,139,5,19,9,460
2018-05-19 09:00:00,3322,139,5,19,10,460
2018-05-19 10:00:00,3323,139,5,19,11,450
2018-05-19 11:00:00,3324,139,5,19,12,480
2018-05-19 12:00:00,3325,139,5,19,13,470
2018-05-19 13:00:00,3326,139,5,19,14,480
2018-05-19 14:00:00,3327,139,5,19,15,470
2018-05-19 15:00:00,3328,139,5,19,16,510
2018-05-19 16:00:00,3329,139,5,19,17,490
2018-05-19 17:00:00,3330,139,5,19,18,470
2018-05-19 18:00:00,3331,139,5,19,19,480
2018-05-19 19:00:00,3332,139,5,19,20,500
2018-05-19 20:00:00,3333,139,5,19,21,480
2018-05-19 21:00:00,3334,139,5,19,22,470
2018-05-19 22:00:00,3335,139,5,19,23,460
2018-05-19 23:00:00,3336,139,5,19,24,410
2018-05-20 00:00:00,3337,140,5,20,1,390
2018-05-20 01:00:00,3338,140,5,20,2,380
2018-05-20 02:00:00,3339,140,5,20,3,380
2018-05-20 03:00:00,3340,140,5,20,4,370
2018-05-20 04:00:00,3341,140,5,20,5,370
2018-05-20 05:00:00,3342,140,5,20,6,370
2018-05-20 06:00:00,3343,140,5,20,7,390
2018-05-20 07:00:00,3344,140,5,20,8,430
2018-05-20 08:00:00,3345,140,5,20,9,460
2018-05-20 09:00:00,3346,140,5,20,10,460
2018-05-20 10:00:00,3347,140,5,20,11,450
2018-05-20 11:00:00,3348,140,5,20,12,480
2018-05-20 12:00:00,3349,140,5,20,13,470
2018-05-20 13:00:00,3350,140,5,20,14,480
2018-05-20 14:00:00,3351,140,5,20,15,470
2018-05-20 15:00:00,3352,140,5,20,16,510
2018-05-20 16:00:00,3353,140,5,20,17,490
2018-05-20 17:00:00,3354,140,5,20,18,470
2018-05-20 18:00:00,3355,140,5,20,19,480
2018-05-20 19:00:00,3356,140,5,20,20,500
2018-05-20 20:00:00,3357,140,5,20,21,480
2018-05-20 21:00:00,3358,140,5,20,22,470
2018-05-20 22:00:00,3359,140,5,20,23,460
2018-05-20 23:00:00,3360,140,5,20,24,410
2018-05-21 00:00:00,3361,141,5,21,1,390
2018-05-21 01:00:00,3362,141,5,21,2,380
2018-05-21 02:00:00,3363,141,5,21,3,380
2018-05-21 03:00:00,3364,141,5,21,4,370
2018-05-21 04:00:00,3365,141,5,21,5,370
2018-05-21 05:00:00,3366,141,5,21,6,370
2018-05-21 06:00:00,3367,141,5,21,7,390
2018-05-21 07:00:00,3368,141,5,21,8,430
2018-05-21 08:00:00,3369,141,5,21,9,460
2018-05-21 09:00:00,3370,141,5,21,10,460
2018-05-21 10:00:00,3371,141,5,21,11,450
2018-05-21 11:00:00,3372,141,5,21,12,480
2018-05-21 12:00:00,3373,141,5,21,13,470
2018-05-21 13:00:00,3374,141,5,21,14,480
2018-05-21 14:00:00,3375,141,5,21,15,470
2018-05-21 15:00:00,3376,141,5,21,16,510
2018-05-21 16:00:00,3377,141,5,21,17,490
2018-05-21 17:00:00,3378,141,5,21,18,470
2018-05-21 18:00:00,3379,141,5,21,19,480
2018-05-21 19:00:00,3380,141,5,21,20,500
2018-05-21 20:00:00,3381,141,5,21,21,480
2018-05-21 21:00:00,3382,141,5,21,22,470
2018-05-21 22:00:00,3383,141,5,21,23,460
2018-05-21 23:00:00,3384,141,5,21,24,410
2018-05-22 00:00:00,3385,142,5,22,1,390
2018-05-22 01:00:00,3386,142,5,22,2,380
2018-05-22 02:00:00,3387,142,5,22,3,380
2018-05-22 03:00:00,3388,142,5,22,4,370
2018-05-22 04:00:00,3389,142,5,22,5,370
2018-05-22 05:00:00,3390,142,5,22,6,370
2018-05-22 06:00:00,3391,142,5,22,7,390
2018-05-22 07:00:00,3392,142,5,22,8,430
2018-05-22 08:00:00,3393,142,5,22,9,460
2018-05-22 09:00:00,3394,142,5,22,10,460
2018-05-22 10:00:00,3395,142,5,22,11,450
2018-05-22 11:00:00,3396,142,5,22,12,480
2018-05-22 12:00:00,3397,142,5,22,13,470
2018-05-22 13:00:00,3398,142,5,22,14,480
2018-05-22 14:00:00,3399,142,5,22,15,470
2018-05-22 15:00:00,3400,142,5,22,16,510
2018-05-22 16:00:00,3401,142,5,22,17,490
2018-05-22 17:00:00,3402,142,5,22,18,470
2018-05-22 18:00:00,3403,142,5,22,19,480
2018-05-22 19:00:00,3404,142,5,22,20,500
2018-05-22 20:00:00,3405,142,5,22,21,480
2018-05-22 21:00:00,3406,142,5,22,22,470
2018-05-22 22:00:00,3407,142,5,22,23,460
2018-05-22 23:00:00,3408,142,5,22,24,410
2018-05-23 00:00:00,3409,143,5,23,1,390
2018-05-23 01:00:00,3410,143,5,23,2,380
2018-05-23 02:00:00,3411,143,5,23,3,380
2018-05-23 03:00:00,3412,143,5,23,4,370
2018-05-23 04:00:00,3413,143,5,23,5,370
2018-05-23 05:00:00,3414,143,5,23,6,370
2018-05-23 06:00:00,3415,143,5,23,7,390
2018-05-23 07:00:00,3416,143,5,23,8,430
2018-05-23 08:00:00,3417,143,5,23,9,460
2018-05-23 09:00:00,3418,143,5,23,10,460
2018-05-23 10:00:00,3419,143,5,23,11,450
2018-05-23 11:00:00,3420,143,5,23,12,480
2018-05-23 12:00:00,3421,143,5,23,13,470
2018-05-23 13:00:00,3422,143,5,23,14,480
2018-05-23 14:00:00,3423,143,5,23,15,470
2018-05-23 15:00:00,3424,143,5,23,16,510
2018-05-23 16:00:00,3425,143,5,23,17,490
2018-05-23 17:00:00,3426,143,5,23,18,470
2018-05-23 18:00:00,3427,143,5,23,19,480
2018-05-23 19:00:00,3428,143,5,23,20,500
2018-05-23 20:00:00,3429,143,5,23,21,480
2018-05-23 21:00:00,3430,143,5,23,22,470
2018-05-23 22:00:00,3431,143,5,23,23,460
2018-05-23 23:00:00,3432,143,5,23,24,410
2018-05-24 00:00:00,3433,144,5,24,1,390
2018-05-24 01:00:00,3434,144,5,24,2,380
2018-05-24 02:00:00,3435,144,5,24,3,380
2018-05-24 03:00:00,3436,144,5,24,4,370
2018-05-24 04:00:00,3437,144,5,24,5,370
2018-05-24 05:00:00,3438,144,5,24,6,370
2018-05-24 06:00:00,3439,144,5,24,7,390
2018-05-24 07:00:00,3440,144,5,24,8,430
2018-05-24 08:00:00,3441,144,5,24,9,460
2018-05-24 09:00:00,3442,144,5,24,10,460
2018-05-24 10:00:00,3443,144,5,24,11,450
2018-05-24 11:00:00,3444,144,5,24,12,480
2018-05-24 12:00:00,3445,144,5,24,13,470
2018-05-24 13:00:00,3446,144,5,24,14,480
2018-05-24 14:00:00,3447,144,5,24,15,470
2018-05-24 15:00:00,3448,144,5,24,16,510
2018-05-24 16:00:00,3449,144,5,24,17,490
2018-05-24 17:00:00,3450,144,5,24,18,470
2018-05-24 18:00:00,3451,144,5,24,19,480
2018-05-24 19:00:00,3452,144,5,24,20,500
2018-05-24 20:00:00,3453,144,5,24,21,480
2018-05-24 21:00:00,3454,144,5,24,22,470
2018-05-24 22:00:00,3455,144,5,24,23,460
2018-05-24 23:00:00,3456,144,5,24,24,410
2018-05-25 00:00:00,3457,145,5,25,1,390
2018-05-25 01:00:00,3458,145,5,25,2,380
2018-05-25 02:00:00,3459,145,5,25,3,380
2018-05-25 03:00:00,3460,145,5,25,4,370
2018-05-25 04:00:00,3461,145,5,25,5,370
2018-05-25 05:00:00,3462,145,5,25,6,370
2018-05-25 06:00:00,3463,145,5,25,7,390
2018-05-25 07:00:00,3464,145,5,25,8,430
2018-05-25 08:00:00,3465,145,5,25,9,460
2018-05-25 09:00:00,3466,145,5,25,10,460
2018-05-25 10:00:00,3467,145,5,25,11,450
2018-05-25 11:00:00,3468,145,5,25,12,480
2018-05-25 12:00:00,3469,145,5,25,13,470
2018-05-25 13:00:00,3470,145,5,25,14,480
2018-05-25 14:00:00,3471,145,5,25,15,470
2018-05-25 15:00:00,3472,145,5,25,16,510
2018-05-25 16:00:00,3473,145,5,25,17,490
2018-05-25 17:00:00,3474,145,5,25,18,470
2018-05-25 18:00:00,3475,145,5,25,19,480
2018-05-25 19:00:00,3476,145,5,25,20,500
2018-05-25 20:00:00,3477,145,5,25,21,480
2018-05-25 21:00:00,3478,145,5,25,22,470
2018-05-25 22:00:00,3479,145,5,25,23,460
2018-05-25 23:00:00,3480,145,5,25,24,410
2018-05-26 00:00:00,3481,146,5,26,1,390
2018-05-26 01:00:00,3482,146,5,26,2,380
2018-05-26 02:00:00,3483,146,5,26,3,380
2018-05-26 03:00:00,3484,146,5,26,4,370
2018-05-26 04:00:00,3485,146,5,26,5,370
2018-05-26 05:00:00,3486,146,5,26,6,370
2018-05-26 06:00:00,3487,146,5,26,7,390
2018-05-26 07:00:00,3488,146,5,26,8,430
2018-05-26 08:00:00,3489,146,5,26,9,460
2018-05-26 09:00:00,3490,146,5,26,10,460
2018-05-26 10:00:00,3491,146,5,26,11,450
2018-05-26 11:00:00,3492,146,5,26,12,480
2018-05-26 12:00:00,3493,146,5,26,13,470
2018-05-26 13:00:00,3494,146,5,26,14,480
2018-05-26 14:00:00,3495,146,5,26,15,470
2018-05-26 15:00:00,3496,146,5,26,16,510
2018-05-26 16:00:00,3497,146,5,26,17,490
2018-05-26 17:00:00,3498,146,5,26,18,470
2018-05-26 18:00:00,3499,146,5,26,19,480
2018-05-26 19:00:00,3500,146,5,26,20,500
2018-05-26 20:00:00,3501,146,5,26,21,480
2018-05-26 21:00:00,3502,146,5,26,22,470
2018-05-26 22:00:00,3503,146,5,26,23,460
2018-05-26 23:00:00,3504,146,5,26,24,410
2018-05-27 00:00:00,3505,147,5,27,1,390
2018-05-27 01:00:00,3506,147,5,27,2,380
2018-05-27 02:00:00,3507,147,5,27,3,380
2018-05-27 03:00:00,3508,147,5,27,4,370
